gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	3204	3424	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	4668	4888	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	5400	5620	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	6132	6352	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	6864	7084	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	7596	7816	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	8328	8548	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	9060	9280	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	10524	10744	4e-60	  243	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	2761	2974	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	4225	4438	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	4957	5170	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	5689	5902	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	6421	6634	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	9349	9562	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	10081	10294	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	10813	11026	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	11545	11758	1e-59	  241	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	1522	1721	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	2254	2453	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	2986	3185	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	3718	3917	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	4450	4649	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	5182	5381	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	5914	6113	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	6646	6845	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	7378	7577	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	8110	8309	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	8842	9041	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	9574	9773	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	10306	10505	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	11038	11237	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	11770	11969	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	12502	12701	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	13234	13433	9e-52	  215	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	86.84	190	23	2	26	214	1322	1510	1e-50	  211	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	2023	2133	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	3487	3597	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	7147	7257	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	7879	7989	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	8611	8721	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	12271	12381	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	82.05	117	15	6	727	843	13003	13113	3e-16	97.1	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	2755	2865	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	4219	4329	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	4951	5061	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	5683	5793	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	6415	6525	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	9343	9453	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	10075	10185	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	10807	10917	2e-14	91.6	9606
gi|21768186|gb|BQ644014.1|	gi|578800392|ref|XM_006711104.1|	81.20	117	16	6	727	843	11539	11649	2e-14	91.6	9606
gi|21768269|gb|BQ644097.1|	gi|62087817|dbj|AB209119.1|	96.79	561	12	6	1	561	20	574	0.0	  931	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.69	918	8	4	1	918	1747	2660	0.0	 1628	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.69	918	8	4	1	918	11995	12908	0.0	 1628	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.69	918	8	4	1	918	12727	13640	0.0	 1628	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	2479	3392	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	3211	4124	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	3943	4856	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	6871	7784	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	7603	8516	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	8335	9248	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	9799	10712	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.58	918	9	4	1	918	11263	12176	0.0	 1622	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.47	918	10	4	1	918	4675	5588	0.0	 1616	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.47	918	10	4	1	918	6139	7052	0.0	 1616	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.47	918	10	4	1	918	9067	9980	0.0	 1616	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.47	918	10	4	1	918	10531	11444	0.0	 1616	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.37	918	11	4	1	918	5407	6320	0.0	 1611	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	98.04	611	8	4	308	918	1322	1928	0.0	 1061	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	93.48	460	26	4	1	458	13459	13916	0.0	  680	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	1515	1946	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	2247	2678	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	3711	4142	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	9567	9998	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	11031	11462	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	11763	12194	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	12495	12926	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.61	433	56	2	276	707	13227	13658	9e-131	  477	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	2979	3410	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	4443	4874	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	5175	5606	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	5907	6338	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	6639	7070	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	7371	7802	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	8103	8534	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	8835	9266	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.37	433	57	2	276	707	10299	10730	4e-129	  472	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	2022	2397	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	3486	3861	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	7146	7521	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	7878	8253	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	8610	8985	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	12270	12645	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.34	379	43	5	501	877	13002	13377	7e-117	  431	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	2754	3129	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	4218	4593	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	4950	5325	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	6414	6789	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	9342	9717	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	10074	10449	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	10806	11181	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.07	379	44	5	501	877	11538	11913	3e-115	  425	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.81	379	45	5	501	877	5682	6057	2e-113	  420	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.58	365	44	5	515	877	1304	1665	2e-107	  399	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	1740	1960	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	2472	2692	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	3936	4156	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	9792	10012	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	11256	11476	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	11988	12208	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	12720	12940	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.94	222	27	2	276	496	13452	13672	8e-62	  248	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	2029	2242	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	3493	3706	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	7153	7366	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	7885	8098	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	8617	8830	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	12277	12490	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	87.44	215	25	2	1	214	13009	13222	3e-61	  246	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	3204	3424	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	4668	4888	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	5400	5620	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	6132	6352	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	6864	7084	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	7596	7816	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	8328	8548	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	9060	9280	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.49	222	28	2	276	496	10524	10744	4e-60	  243	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	2761	2974	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	4225	4438	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	4957	5170	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	5689	5902	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	6421	6634	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	9349	9562	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	10081	10294	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	10813	11026	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.98	215	26	2	1	214	11545	11758	1e-59	  241	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	1522	1721	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	2254	2453	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	2986	3185	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	3718	3917	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	4450	4649	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	5182	5381	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	5914	6113	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	6646	6845	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	7378	7577	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	8110	8309	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	8842	9041	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	9574	9773	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	10306	10505	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	11038	11237	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	11770	11969	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	12502	12701	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.07	201	26	2	1	200	13234	13433	8e-52	  215	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.84	190	23	2	26	214	1322	1510	1e-50	  211	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	2022	2196	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	3486	3660	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	7146	7320	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	7878	8052	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	8610	8784	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	12270	12444	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	86.11	180	18	7	726	903	13002	13176	5e-44	  189	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	2754	2928	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	4218	4392	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	4950	5124	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	5682	5856	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	6414	6588	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	9342	9516	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	10074	10248	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	10806	10980	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.56	180	19	7	726	903	11538	11712	2e-42	  183	9606
gi|21768294|gb|BQ644122.1|	gi|578800392|ref|XM_006711104.1|	85.81	148	14	7	758	903	1322	1464	7e-33	  152	9606
gi|21768359|gb|BQ644187.1|	gi|13543452|gb|BC005884.1|	94.07	894	30	20	2	892	10	883	0.0	 1338	9606
gi|21768798|gb|BQ644626.1|	gi|146327155|gb|BC141832.1|	99.60	496	2	0	1	496	3	498	0.0	  905	9606
gi|21768896|gb|BQ644724.1|	gi|13543452|gb|BC005884.1|	97.75	890	14	5	2	889	10	895	0.0	 1528	9606
gi|21769044|gb|BQ644872.1|	gi|649118769|gb|KJ896835.1|	95.48	774	22	13	31	804	588	1348	0.0	 1223	32630
gi|21769437|gb|BQ645265.1|	gi|649137491|gb|KJ901823.1|	97.89	946	7	13	1	946	120	1052	0.0	 1624	32630
gi|21769781|gb|BQ645609.1|	gi|578817157|ref|XM_006716996.1|	97.52	886	13	9	20	903	6334	7212	0.0	 1506	9606
gi|21770156|gb|BQ645984.1|	gi|530417334|ref|XM_005259296.1|	92.81	598	27	14	17	610	38	623	0.0	  854	9606
gi|21770596|gb|BQ646424.1|	gi|146327155|gb|BC141832.1|	99.60	496	2	0	1	496	3	498	0.0	  905	9606
gi|21770614|gb|BQ646442.1|	gi|13543452|gb|BC005884.1|	94.72	852	37	7	2	850	10	856	0.0	 1317	9606
gi|21770829|gb|BQ646657.1|	gi|13543452|gb|BC005884.1|	94.76	935	36	12	2	927	10	940	0.0	 1443	9606
gi|21770870|gb|BQ646698.1|	gi|13543452|gb|BC005884.1|	96.45	957	20	12	2	953	10	957	0.0	 1574	9606
gi|21770872|gb|BQ646700.1|	gi|649102563|gb|KJ891921.1|	98.69	917	4	8	1	917	123	1031	0.0	 1620	32630
gi|21771096|gb|BQ646924.1|	gi|13543452|gb|BC005884.1|	94.28	821	31	15	2	819	10	817	0.0	 1242	9606
gi|21771193|gb|BQ647021.1|	gi|49119643|gb|BC073165.1|	100.00	469	0	0	84	552	1073	1541	0.0	  867	9606
gi|21771323|gb|BQ647151.1|	gi|649137491|gb|KJ901823.1|	97.25	655	3	15	1	655	120	759	0.0	 1096	32630
gi|21771326|gb|BQ647154.1|	gi|22450814|gb|BC018662.1|	94.42	484	19	8	61	542	101	578	0.0	  737	9606
gi|21771396|gb|BQ647224.1|	gi|649137491|gb|KJ901823.1|	95.82	910	12	26	1	909	120	1004	0.0	 1447	32630
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.61	884	13	17	25	908	1747	2613	0.0	 1450	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.61	884	13	17	25	908	11995	12861	0.0	 1450	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.61	884	13	17	25	908	12727	13593	0.0	 1450	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	2479	3345	0.0	 1445	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	3211	4077	0.0	 1445	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	3943	4809	0.0	 1445	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	6871	7737	0.0	 1445	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	7603	8469	0.0	 1445	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	8335	9201	0.0	 1445	9606
gi|21771600|gb|BQ647428.1|	gi|578800392|ref|XM_006711104.1|	96.49	884	14	17	25	908	9799	10665	0.0	 1445	9606
